Date,Max_Air_temperature,Min_Air_temperature,Mean_Air_temperature,Max_Relative_humidity,Min_Relative_humidity,Mean_Relative_humidity,Max_Soil_temperature,Min_Soil_temperature,Mean_Soil_temperature,Max_Air pressure,Min_Air_pressure,Mean_Air_pressure,Max_Wind_speed,Min_Wind_speed,Mean_Wind_speed,Rainfall,Max_Solar_radiation,Min_Solar_radiation,Mean_Solar_radiation,Max_Wind_direction,Min_Wind_direction,Mean_Wind_direction
2020-06-09,34.668,20.865,28.49214583,52.751,10.783,25.41079167,47.969,24.566,34.51844792,853.27,850.77,852.1534375,5.4173,0.54194,2.480207917,0,1065.2,0.15412,535.3913358,315.16,83.185,227.8475521
2020-06-10,35.234,21.167,29.27411458,34.36,8.813,17.21401563,48.688,25.425,35.42435417,853.28,851.14,852.1503125,5.7066,0.64244,2.9134825,0,1090.3,0.18054,594.496044,329.76,146.69,248.1384375
2020-06-11,36.178,22.244,29.45069792,22.388,7.8048,15.04309792,49.378,25.117,35.51102083,852.34,848.95,850.5892708,5.6488,0.87024,2.982400625,0,1097.3,0.20255,606.7122412,338.99,74.913,246.3101354
2020-06-12,37.035,20.672,29.95994792,26.83,7.634,17.13161875,49.96,25.135,36.1244375,851.06,848.51,849.9564583,5.2293,0.42303,2.110570729,0,1148.6,0.23777,576.9822672,329.89,75.881,213.1816979
2020-06-13,37.757,22.439,30.14841667,31.277,7.3807,18.81036354,50.509,26.213,35.94365625,851.36,848.84,850.1395833,8.0148,0.47998,2.280157917,0,1181.8,0.26862,525.7145972,297.05,77.729,199.2323958
2020-06-14,37.208,23.247,29.3345,47.698,8.1087,22.79234792,51.093,27.708,34.827125,852.16,849.94,851.1263542,7.2356,0.66215,2.380453229,0,1185.7,0.19821,463.0099384,318.7,113.74,202.8438542
2020-06-15,36.403,20.617,29.03978125,55.276,8.7682,25.03471667,48.611,24.758,34.68953125,853.28,850.95,851.8976042,6.192,0.40518,2.349101875,0,1128.8,0.32146,511.6448553,294.68,59.885,204.3078229
2020-06-16,36.141,20.48,29.50697917,42.451,7.7226,18.718775,49.846,24.678,35.48998958,852.75,850.08,851.5525,6.0897,0.58364,2.250298958,0,1092,0.31263,560.4415389,321.36,48.326,208.0297396
2020-06-17,36.374,22.347,30.28420833,23.213,7.7958,11.72551771,49.545,25.856,35.84936458,852.19,849.82,851.104375,7.2203,0.34071,3.477134063,0,1097.5,0.36988,582.1972537,323.19,67.076,238.4162396
2020-06-18,37.023,22.532,30.66634375,12.919,4.8653,8.665691667,50.814,25.662,36.482125,851.32,848.94,850.28125,6.6738,0.74458,2.794607188,0,1100.9,0.4271,600.2835381,331.16,60.755,226.4724896
2020-06-19,36.971,22.832,29.589,13.299,7.6793,10.4006375,50.378,25.796,35.94397917,851.42,849.45,850.3996875,8.9638,1.1281,3.669930208,0,1094.2,0.42275,600.0242672,326.41,77.031,243.3861563
2020-06-20,34.629,22.846,28.81861458,13.963,6.5803,10.16620833,48.415,25.649,35.04266667,851.19,849.65,850.2970833,7.6721,2.0245,4.318866667,0,1103.1,0.42738,610.1790551,321.63,192.86,238.9510417
2020-06-21,33.923,16.949,27.01720833,35.938,6.1149,14.81647292,49.187,22.146,33.99476042,851.95,849.5,850.6544792,4.8534,0.63831,2.437128542,0,1116.2,0.43593,583.0256426,322.6,77.043,242.1786771
2020-06-22,33.85,19.354,27.57509375,45.184,8.5326,21.29444167,48.874,24.576,35.00634375,853.04,850.44,851.5589583,4.9819,0,2.460390833,0,1111,0.45354,616.5408065,338.4,27.213,204.9223854
2020-06-23,33.842,19.135,28.07397917,20.902,7.5421,11.52315,48.808,23.628,34.60710417,853.83,851.33,852.4010417,5.057,0.21604,2.404460625,0,1119.4,0.53772,620.9761156,341.63,28.74,159.9637917
2020-06-24,32.945,21.144,27.22657292,16.916,6.8756,10.64488438,46.804,24.6,33.96757292,853.88,851.19,852.3258333,5.5166,0.25622,2.607551667,0,1112.6,0.26421,586.9617314,339.86,24.005,197.4886667
2020-06-25,33.436,16.497,26.79147917,19.861,7.1659,10.13681667,48.56,21.617,33.7531875,851.76,849.58,850.5307292,4.933,0.54477,2.093085417,0,1115.6,0.36589,623.7647004,332.6,39.221,205.1115
2020-06-26,35.584,21.176,29.57121875,22.976,8.7476,14.38691771,48.178,24.402,35.25923958,851.35,848.59,850.0523958,4.5228,0.28039,2.347034583,0,1096.1,0.30379,550.8764753,318.31,21.708,189.651
2020-06-27,37.499,23.283,30.91976042,28.752,9.2285,17.08640208,50.387,26.321,37.17779167,851.51,848.55,849.9909375,6.03,0.46822,2.272461875,0,1068.9,0.42299,577.7091316,284.07,46.003,185.397125
2020-06-28,38.26,24.575,31.70872917,32.672,7.3783,19.57017083,51.723,27.737,37.626,850.98,848.84,849.9163542,5.7047,0.59301,2.204850313,0,1167,0.5463,560.8324035,283.79,60.18,181.0025729
2020-06-29,38.325,23.158,31.41591667,38.539,7.8238,17.68854271,49.591,27.063,36.92509375,850.24,847.58,849.1588542,6.4559,0.80262,2.846703021,0,1093.8,0.4535,529.4476661,323.31,171.07,237.1842708
2020-06-30,37.426,25.607,31.66873958,19.816,9.8366,14.93697292,48.611,27.581,36.59257292,849.85,847.14,848.6221875,6.5859,1.4921,3.775192708,0,1094.2,0.64724,533.6404239,326.81,172.94,256.905
2020-07-01,37.284,25.076,31.14610417,19.641,8.9248,14.58789896,50.9,27.31,37.24007292,849.75,846.58,848.2213542,6.2128,0.16976,3.373618438,0,1090.3,0.59879,611.7454998,329.52,160.1,258.8835417
2020-07-02,36.309,21.849,30.35721875,19.119,8.8559,13.37838646,46.47,27.26,35.76789583,849.23,846.89,848.0422917,7.0617,0.33701,2.909762083,0,1188.9,0.36547,489.352703,321.59,38.135,252.8779688
2020-07-03,36.309,25.003,29.89264583,17.027,7.1578,11.32116042,46.599,26.93,34.52740625,850.4,847.29,849.04625,6.2356,0.94744,3.53569625,0,1173.6,0.3919,470.05565,321.35,95.561,255.9700104
2020-07-04,37.308,22.895,30.30848958,16.462,7.1618,11.75052292,50.211,25.007,35.90985417,851.2,847.79,849.3763542,7.2059,0.10769,3.352331146,0,1101,0.44469,609.4627159,311.67,86.376,232.6633958
2020-07-05,37.308,23.991,30.50446875,38.5,8.0017,16.95018229,51.148,26.168,36.99575,849,845.79,847.5758333,6.9181,1.3416,3.202175,0,1096.1,0.54157,610.7188048,295.89,37.344,216.598875
2020-07-06,34.511,22.311,28.83746875,38.094,9.8384,20.81205,49.373,26.841,36.19659375,849.44,846.56,847.6725,6.9874,0.96171,3.541160521,0,1081,0.91153,582.4107327,295.1,181.36,242.3014583
2020-07-07,34.198,23.422,28.39578125,21.196,10.776,15.80197917,48.321,26.107,35.28140625,851.93,847.3,849.304375,7.8134,1.6594,4.271582292,0,1079.7,0.45358,601.40283,286.72,196.09,259.2913542
2020-07-08,34.294,20.057,27.91298958,22.452,9.0728,14.44394063,47.977,24.72,34.70548958,852.34,850.1,850.8302083,7.476,0.72095,4.026885833,0,1086.9,0.44917,607.9365763,292.83,177.54,249.1757292
2020-07-09,35.569,22.367,28.703125,22.455,4.6492,9.144521875,49.454,25.01,35.05894792,851.25,849.19,850.2209375,7.7875,0.17531,3.62122875,0,1097.1,0.39631,592.4306055,306.61,181.44,260.2329167
2020-07-10,34.387,20.917,28.0190625,23.237,8.4377,12.40085417,48.894,24.24,34.76176042,851.97,849.69,850.7660417,7.1976,0.38656,3.526122188,0,1093.8,0.42273,611.462622,307.47,144.35,253.3323958
2020-07-11,34.674,19.08,28.26563542,26.919,9.373,13.91310625,48.262,24.183,34.61451042,851.71,849.08,850.4488542,8.0727,0.40637,3.689418333,0,1093.3,0.46676,611.01596,296.31,128.29,241.7660417
2020-07-12,35.091,20.552,28.45430208,20.313,5.4021,12.02669583,47.654,23.755,34.33151042,849.2,846.79,847.7489583,9.7632,0.90269,4.737470729,0,1117.4,0.7442,626.6772071,270.92,179.89,234.960625
2020-07-13,33.067,21.528,27.87613542,30.717,11.514,18.96760417,48.234,24.619,34.75034375,849.21,846.5,847.43625,7.8277,1.5914,4.53833125,0,1108,0.59891,626.8067984,269.44,207.06,239.5448958
2020-07-14,34.445,19.191,27.5579375,38.579,11.623,21.13377083,49.365,23.929,34.9244375,851.19,848.02,849.5007292,6.4585,0.65758,3.329020417,0,1088.5,0.62967,608.8160602,286.1,173.14,239.2879167
2020-07-15,35.87,20.035,28.4889375,27.388,8.1583,15.59263542,49.577,24.236,35.07859375,851.68,849.28,850.4672917,6.9198,0.75994,3.216917917,0,1213.5,0.42271,602.8289716,317.9,171.5,254.6239583
2020-07-16,36.448,24.97,30.24798958,15.18,7.0659,11.21758438,50.627,27.156,36.46029167,850.1,847.62,848.9327083,7.2762,1.416,4.088080208,0,1104.8,0.33024,615.4033061,332.16,150.46,255.8126042
2020-07-17,34.244,24.044,28.89473958,19.295,10.946,15.48269792,48.304,26.365,35.4523125,850.78,847.93,849.2020833,7.3203,0.63591,4.827048438,0,1084.8,0.48439,597.4809945,298.55,41.665,253.6417188
2020-07-18,34.217,21.532,28.332375,24.075,10.844,16.76773958,48.916,24.849,35.25138542,850.24,848.2,849.1520833,6.5722,0.19426,3.538495938,0,1089.6,0.2466,601.6297929,324.99,145.66,257.21625
2020-07-19,36.572,21.852,29.92246875,24.18,8.2797,14.29851354,50.794,25.099,36.19273958,849.47,846.95,848.5196875,5.3719,0.47497,2.967669479,0,1127,0.11888,604.0263889,340.47,46.442,210.9270729
2020-07-20,33.716,25.973,29.3028125,50.871,12.831,25.78602083,39.052,28.879,33.06045833,851.77,847.67,849.1594792,5.1993,0.44448,2.322035104,0,542.53,0.18937,212.801343,316.08,59.789,219.4157604
2020-07-21,38.123,24.838,31.67872917,46.91,8.5405,24.92919688,47.761,27.258,36.31684375,849.42,845.81,848.0311458,5.8343,0.72182,2.86745125,0,1075.4,0.04843,523.7912711,315.96,27.448,171.5744896
2020-07-22,37.06,26.265,31.70264583,37.466,9.4691,21.92125104,49.585,28.874,37.84217708,848.16,845.27,846.8841667,7.0452,0.31643,2.645597917,0,1081.4,0.18493,544.9357363,309.46,25.098,197.9343125
2020-07-23,36.885,25.064,30.82230208,36.088,11.484,25.03519792,49.904,27.817,36.79630208,847.53,845.25,846.3842708,6.606,0.47105,2.760465833,0,1094,0.10128,505.3896461,327.31,155.9,225.8107292
2020-07-24,34.035,19.828,27.20457292,82.512,20.02,40.68180208,48.585,25.661,33.17077083,849.12,846.56,847.9020833,13.349,0.24642,3.017515417,0.508,1064.9,1.0705,394.2978804,321.36,48.928,192.1767396
2020-07-25,35.498,21.589,27.31069792,69.772,14.747,43.26479167,47.45,23.753,31.69986458,849.28,847.14,848.4722917,6.5963,0.49316,2.261272604,0.762,1104.5,1.1456,453.2001839,301.62,47.115,176.1754688
2020-07-26,33.239,19.046,26.1250625,88.642,24.286,52.4396875,43.49,22.778,29.54185417,851.01,847.57,849.5867708,7.4869,0,2.887744792,15.748,1084.4,0.03084,385.3552445,299.25,67.882,215.39725
2020-07-27,33.919,20.699,25.71001042,79.665,21.154,54.89178125,41.472,22.591,28.41122917,852.45,847.87,850.1352083,7.5399,0.23193,2.783731979,5.08,1151.2,0.02643,494.9998846,312.6,23.892,170.7541667
2020-07-28,33.258,20.024,25.14346875,82.767,24.64,59.07923958,37.853,22.54,27.43273958,851.04,846.61,849.6507292,7.0906,0.90802,2.915017917,22.86,1108.5,0.60372,473.3573289,334.09,82.329,213.920625
2020-07-29,31.471,21.617,25.28451042,77.94,30.382,58.07486458,34.794,22.555,26.85079167,852.37,848.67,850.2480208,9.4199,0.6995,3.623478125,0.254,1053.3,0.03965,434.2045887,316.13,55.446,215.0524896
2020-07-30,31.322,20.322,25.23935417,86.585,41.199,57.66738542,40.256,21.746,29.11703125,853.21,849.09,851.1059375,9.4001,1.0502,4.881094792,2.032,1048.4,1.0179,569.8721464,312.5,155.93,197.6328125
2020-07-31,32.143,20.457,26.07716667,80.394,34.899,58.05109375,37.347,23.084,28.61502083,851.35,847.07,849.6720833,8.3479,1.8843,4.521863542,7.874,1060.1,0.04845,503.790702,307.66,150.33,213.2598958
2020-08-01,30.84,21.47,25.44642708,79.969,44.601,64.77178125,38.556,22.984,29.06333333,851.45,847.19,848.8607292,7.8881,1.5373,5.39385,0.762,1036.6,1.996,554.6089446,279.53,81.209,192.5105104
2020-08-02,32.697,21.563,26.35510417,77.843,26.461,57.84810417,40.755,23.243,30.67872917,853.92,848.63,850.350625,6.8167,1.2386,4.656782292,0,1022.8,0.01762,551.7903361,312.43,177.36,213.71875
2020-08-03,32.553,20.037,27.41947917,74.364,28.129,46.99605208,40.678,25.797,31.90435417,852.85,848.78,851.1582292,7.6392,1.6717,4.40181875,6.096,1125.2,0.08368,530.9826414,320,62.392,248.8665521
2020-08-04,31.626,22.008,26.56811458,71.126,28.631,49.54530208,38.592,23.203,29.57371875,850.69,848.22,849.6211458,6.8277,1.9547,4.458841667,0.762,1074.2,0.05726,562.7310134,289.59,184.23,228.9452083
2020-08-05,31.9,22.604,26.82622917,60.022,17.467,35.112,40.811,23.101,30.83991667,851.77,848.56,850.0236458,7.7875,1.7015,4.499805208,0,1069.5,0.04845,594.4491664,294.05,199.57,244.8319792
2020-08-06,30.732,21.769,26.20061458,67.541,26.11,41.0063125,40.84,23.825,31.30227083,853.06,850.45,851.74,6.9986,1.7955,4.338664583,0,1069.1,0.01762,598.6139367,279.84,193.57,248.5564583
2020-08-07,29.792,22.251,25.59496875,63.571,25.509,44.57453125,39.896,24.903,31.334125,852.81,850.23,851.5260417,7.7418,2.3022,5.108175,0,1159.6,0.02643,573.9931556,287.49,205.82,249.4725
2020-08-08,31.253,19.828,26.16578125,70.002,12.809,30.67846875,41.597,23.785,31.75095833,850.49,848.98,849.7427083,6.2044,1.5995,3.5989625,0,1098.6,0.07928,624.2643176,310.56,186.4,247.1178125
2020-08-09,32.148,20.872,26.91758333,76.128,14.584,40.65572917,41.013,25.724,32.4714375,851,848.59,849.8107292,5.3504,1.0996,3.370913542,0,1076.8,0.01762,566.6863958,328.27,190.22,245.4197917
2020-08-10,33.014,23.489,28.012625,61.372,15.168,35.06463542,43.327,27.385,33.54379167,852.73,850.05,851.4151042,5.2427,1.4342,3.090238542,0,1081.3,0.0044,568.6564113,328.78,183.72,253.18875
2020-08-11,34.013,22.085,27.4831875,48.521,14.212,32.70421875,43.845,26.405,32.59482292,853.22,850.64,851.979375,8.6726,0.24173,3.196878542,0.508,1067.2,0.00881,535.8402307,337.26,61.042,246.2385104
2020-08-12,32.847,22.805,27.6053125,29.441,13.371,20.24689583,43.608,24.955,32.52548958,851.92,849.49,850.7775,7.2066,1.7393,4.290771875,0,1074.2,0.46687,608.2557031,303.03,222.54,263.2611458
2020-08-13,32.629,20.501,27.10397895,32.778,13.849,22.01322105,43.478,24.9,32.74341053,851.8,849.12,850.2153684,8.2371,0.06381,3.882320737,0,1072.2,3.508,622.7127906,311.29,188.16,248.5214737
2020-08-14,32.457,19.792,26.60598958,42.62,16.83,27.39538542,44.036,24.483,32.69334375,850.81,847.69,849.198125,6.7634,0.91641,3.597993854,0,1084.3,0.37021,609.2850909,290.54,191.74,252.2664583
2020-08-15,32.685,19.612,26.62254167,41.269,13.355,24.72045833,45.058,23.845,32.75694792,849.88,847.04,848.1586458,7.1413,0.61522,3.509485833,0,1090.3,0.25564,621.6664989,283.69,165.84,241.7564583
2020-08-16,34.506,20.91,27.56973958,41.834,13.678,24.82751042,46.858,24.307,33.59509375,850.98,847.91,849.04,6.1155,0.77017,2.969810417,0,1085.4,0.3085,608.4801685,307.83,145.91,245.4475
2020-08-17,34.678,20.211,27.90298958,43.547,12.618,25.23039583,46.923,24.516,33.89310417,850.68,848.47,849.6478125,6.0451,0.4631,3.095840833,0,1090.3,0.24681,614.8133261,318.71,180.55,254.448125
2020-08-18,35.391,22.778,29.28496875,37.363,12.877,21.75854167,48.127,25.273,34.76140625,849.82,847.19,848.7632292,5.0769,1.6841,3.281064583,0,1095.4,0.37016,613.8256344,330.43,154,261.5775
2020-08-19,36.296,21.488,29.69451042,40.133,11.934,23.09505208,49.693,25.469,35.64371875,849.33,846.61,848.1669792,5.4613,0,2.360105417,0,1097.1,0.24677,618.9087457,336.73,53.977,238.8300625
2020-08-20,36.854,22.24,29.426875,42.334,11.391,28.41517708,50.105,26.266,35.69470833,850.36,847.89,849.041875,6.0468,0.38351,2.401406146,0,1169.6,0.20712,556.14733,296.41,101.89,225.7244792
2020-08-21,36.119,22.744,29.70101042,44.328,12.708,24.9685625,49.9,26.188,35.9830625,850.91,848.86,849.8807292,5.2097,0.32525,2.612573229,0,1087.8,0.27761,605.5588187,316.66,149.81,243.5154167
2020-08-22,36.431,21.421,29.88826042,34.232,11.301,21.80457292,49.605,26.371,36.19239583,850.58,847.8,849.2605208,5.5083,0.03833,2.590560521,0,1084.4,0.13661,601.0972539,309.35,120.54,244.7939583
2020-08-23,35.632,23.331,29.19811458,44.955,13.373,26.20229167,50.19,26.689,36.09625,849.96,848.03,848.9120833,4.9492,0.92109,2.379706146,0,1074.3,0.16744,587.5456007,323.54,125.48,230.5767708
2020-08-24,35.551,19.899,28.48489583,41.353,11.601,23.31817708,49.793,25.7,35.66575,851.3,848.81,849.6691667,5.7942,0,2.589756771,0,1107.6,0.09696,599.2600863,331.39,179.75,258.6180208
2020-08-25,34.341,21.761,28.54027083,28.481,11.886,19.46815625,48.324,25.488,34.90441667,853.37,849.97,851.4153125,6.5532,0.7718,3.825178125,0,1096.9,0.11898,602.5423607,303.43,163.39,262.3279167
2020-08-26,35.41,22.754,29.02070833,26.696,11.686,19.44561458,48.722,25.958,35.21441667,852.62,850.09,851.56,6.7726,0.73043,3.731129479,0,1092.7,0.09694,609.4887594,310.84,191.94,257.7458333
2020-08-27,34.493,21.722,27.940125,26.53,11.579,17.38966667,48.26,25.132,34.59682292,851.41,848.89,850.2879167,7.4693,0.44514,3.710395,0,1091.9,0.10576,612.4633904,282.4,198.02,247.1264583
2020-08-28,34.545,20.022,27.22969792,29.544,13.159,21.34121875,48.385,24.019,34.15485417,851.08,847.78,849.269375,6.5345,0.20765,3.276308021,0,1093.7,0.18511,612.3392602,297.23,98.769,255.1982188
2020-08-29,34.401,19.598,27.95555208,31.581,10.564,19.71225,49.316,24.187,34.76980208,851.44,849.06,850.1401042,5.0434,0.94516,2.45969875,0,1106.7,0.11459,615.8328961,315.46,65.965,220.8049583
2020-08-30,35.053,20.183,28.26779167,33.828,10.217,22.26288542,47.817,24.96,34.56980208,852.13,849.32,850.6965625,4.688,0,1.937134271,0,1115.2,0.09695,559.9891425,337.8,40.311,209.2363021
2020-08-31,34.9,20.648,28.39661458,47.73,9.1531,24.74021875,47.276,25.032,34.23126042,851.4,848.98,850.2797917,5.0524,0.22605,2.001587708,0,1102.8,0.11017,519.9546447,314.02,46.272,193.0024792
2020-09-01,35.503,21.718,28.53490625,47.742,8.1657,22.09126146,49.742,25.29,35.17479167,851.18,848.39,850.0051042,6.1625,0.25262,2.306295833,0,1105.9,0.08813,605.5393194,320.79,76.986,210.9264896
2020-09-02,35.164,20.471,27.78046875,46.856,10.825,28.72521875,48.606,25.084,35.06975,853.83,849.48,851.473125,6.2795,0,1.858631354,0,1128,0.06611,571.221267,273.39,46.232,180.0095625
2020-09-03,34.725,21.487,28.47980208,49.395,12.279,30.20546875,46.942,26.603,34.87407292,854.67,850.9,852.7744792,4.9684,0,2.050018646,0,1094.3,0.06169,489.7354638,320.15,31.435,174.2110938
2020-09-04,34.452,20.965,28.28263542,53.672,9.814,24.95492396,47.811,25.871,34.89586458,854.6,851.09,852.8594792,4.4463,0.24565,2.106028854,0,1090,0.10576,605.8742794,292.82,23.862,130.6352917
2020-09-05,34.597,19.408,27.993,55.512,8.8262,29.21093229,47.824,24.994,34.65708333,852.94,849.38,851.2302083,5.0022,0.38612,2.26567875,0,1151.7,0.07052,582.9449796,315.41,41.658,194.5871146
2020-09-06,34.904,19.192,28.31095833,44.384,8.866,19.06956563,47.903,24.32,34.32536458,851.21,848.76,850.0810417,4.6478,0.09484,2.116231563,0,1095.8,0.07492,601.5571909,271.21,37.178,146.8211979
2020-09-07,35.223,19.968,28.65817708,61.378,8.6635,22.11728958,48.128,24.343,34.41126042,852.08,849.78,850.9042708,4.7008,0,1.945728333,0,1101.8,0.07052,609.9834004,282.67,31.858,147.1155208
2020-09-08,35.641,20.211,28.2951875,51.56,7.4655,22.55306875,49.51,23.928,34.85459375,853.82,850.69,852.2403125,6.2603,0.39342,1.930360313,0,1098.3,0.08814,606.6934781,309.96,29.066,210.3565729
2020-09-09,34.833,19.287,28.06629167,53.785,10.031,29.17439583,48.303,25.115,35.05498958,853.25,849.37,851.7583333,5.2051,0,2.179185417,0,1141.4,0.06611,589.0711689,308.9,61.176,190.9381354
2020-09-10,34.04,20.256,26.57755208,44.27,12.252,30.28520833,47.536,25.166,33.34651042,852,849.25,851.0275,8.5936,0.25752,2.297908021,0,1242.8,0.04848,456.3762208,295.37,57.289,190.3781354
2020-09-11,32.889,22.812,27.17482292,69.605,15.469,32.61842708,42.722,26.811,32.96923958,853.8,850.22,851.6585417,7.1818,0.174,2.729783542,0,1374.6,0.02203,404.1478425,275.14,52.429,191.9332083
2020-09-12,34.565,20.63,27.75847917,62.684,11.393,31.80263542,48.732,24.795,34.50052083,854.8,850.83,852.83625,4.8802,0.31545,2.113268021,0,1168.4,0.07491,585.4976953,340.91,48.766,213.2666667
2020-09-13,34.892,19.53,27.85829167,54.843,7.5875,23.25284688,46.689,24.286,33.502875,854.97,851.95,853.1594792,5.7685,0.17575,2.311336667,0,1077,0.02644,573.7787032,339.85,18.262,166.9561458
2020-09-14,34.308,18.893,26.96973958,20.054,7.1577,12.30452917,47.328,22.684,32.95982292,854.04,851.34,852.6222917,5.1047,0.27767,2.061695313,0,1094.1,0.03085,599.9226108,332.11,37.712,214.5357396
2020-09-15,34.352,19.675,27.68166667,53.293,10.021,23.2761875,44.993,23.392,32.89878125,853.45,850.02,851.9798958,4.7862,0.46082,2.001410938,0,1087,0.03085,525.7712288,342.83,44.46,222.3683438
2020-09-16,34.214,22.732,28.85542708,44.433,8.0324,16.3521,46.101,25.651,33.76484375,854.33,850.99,852.4071875,5.0181,0,2.287718438,0,1128.9,0.03084,557.9698373,341.55,0.29402,177.5476044
2020-09-17,33.988,17.62,26.67914583,38.368,8.3211,19.39960417,47.189,22.382,33.03144792,854.31,851.01,852.7503125,3.8955,0.00272,1.699770729,0,1083.6,0.03967,592.9382552,335.42,41.03,191.2181354
2020-09-18,34.07,17.355,27.17779167,49.788,7.8995,20.51390104,47.049,22.88,33.20057292,854.09,851.33,852.7666667,4.1412,0,1.794154375,0,1085.9,0.03526,604.7401819,330.46,27.29,179.6623125
2020-09-19,33.616,18.131,26.70544792,71.933,8.6357,32.93346771,47.324,23.288,33.37834375,853.53,850.04,851.8319792,3.6829,0.1948,1.761231563,0,1085.8,0.06611,603.5302713,324.04,29.909,197.0234583
2020-09-20,33.118,18.716,26.49967708,42.969,8.8213,20.33936563,46.218,22.792,32.79995833,853.25,850.63,851.8580208,4.5799,0.33886,1.948676979,0,1073,0.0573,597.6029212,335.69,32.761,154.2187083
2020-09-21,33.371,17.343,26.2345,42.164,8.6436,18.64278646,45.261,22.358,32.10369792,854.48,852.04,853.0269792,4.8866,0.13001,2.135358333,0,1082.9,0.03085,593.2446798,342.88,23.375,149.5190521
2020-09-22,33.419,17.852,26.7680625,30.081,7.6021,14.68439688,45.712,22.09,32.30509375,854.65,851.53,853.0440625,6.1024,0,2.391112292,0,1070.3,1.0006,603.8051765,318.23,25.97,172.8712604
2020-09-23,33.015,15.381,25.46161458,22.189,8.8843,13.34115938,44.598,21.576,31.34867708,854.15,851.05,852.5013542,5.9197,0,2.143017396,0,1068.2,0.97865,595.2125147,339.03,24.188,158.1021875
2020-09-24,33.568,15.976,25.9985625,24.534,6.8119,12.80690521,45.417,21.381,31.4436875,853.55,851.04,852.2690625,5.2867,0,1.863320833,0,1093.6,1.2506,602.2514765,342.74,23.245,164.9717708
2020-09-25,33.634,16.825,26.05684375,43.117,7.0908,13.17382292,46.167,21.04,31.69820833,854.19,851.41,852.5613542,4.3642,0.11978,1.726644479,0,1084.3,0.76176,611.6472737,344.17,39.626,197.9558125
2020-09-26,33.269,16.964,26.15641667,68.073,8.3114,27.41268125,45.739,21.628,31.79107292,853.41,850.41,851.9275,4.3191,0.0809,1.850235,0,1077.8,0.63408,606.6234369,339.97,31.399,177.1590521
2020-09-27,33.467,17.593,26.256,46.79,8.2588,20.44813854,45.169,21.491,31.56421875,854.29,851.55,852.7534375,4.7794,0,1.956547292,0,1084.4,0.47556,607.5565824,339.13,21.312,181.5162292
2020-09-28,33.511,17.01,26.07178125,46.004,8.6254,21.08855417,44.569,21.429,31.23308333,855.34,852.82,853.9638542,4.5005,0.00033,1.929704063,0,1071.9,0.37429,594.7481425,289.65,25.976,136.5416771
2020-09-29,32.583,16.574,25.90688542,55.048,9.3476,18.35857292,45.482,20.915,31.37220833,854.94,851.3,852.9414583,4.3752,0.30652,1.783822917,0,1069.7,0.38755,580.4112584,343.88,64.991,212.149125
2020-09-30,32.821,19.234,25.73398958,47.074,10.92,31.75194792,45.907,22.465,31.92544792,852.4,849.29,851.2963542,6.9557,0.07404,1.967565208,0,1087.2,0.81977,536.5975354,277.64,53.598,200.5673438
2020-10-01,32.723,20.737,25.82128125,58.524,12.176,32.50708333,44.302,24.588,32.04525,853.85,850.24,851.9914583,7.9685,0.10453,2.255238229,0,1064,0.03965,471.8822432,273.93,64.225,183.4945729
2020-10-02,32.545,16.642,25.69094792,71.325,9.2381,33.34785729,45.018,22.216,31.82298958,855.22,852.72,853.8384375,3.8297,0,1.837862188,0,1054.6,1.3664,594.954248,318.29,30.736,159.5692292
2020-10-03,31.855,16.227,24.96904167,80.337,8.4611,33.70448229,44.242,21.442,31.07910417,856.29,853.14,854.7183333,4.6711,0.15549,1.940480208,0,1056.3,0.75379,602.0792218,329.21,33.177,153.5354583
2020-10-04,31.975,16.925,24.88553125,70.788,8.9246,38.84771667,44.745,21.158,31.12128125,856.14,853.37,854.8345833,5.0666,0.07894,2.206784792,0,1059.8,0.75375,583.165557,310.35,30.206,183.7904375
2020-10-05,31.168,17.847,24.91315625,65.711,13.626,32.75941667,44.892,21.629,31.53480208,856.63,853.04,854.8533333,4.0929,0.26558,1.970652292,0,1157.6,0.69199,585.2453238,323.85,31.79,191.021
2020-10-06,31.436,20.169,25.6715625,54.2,13.263,27.78573958,44.437,23.807,31.99704167,855.87,852.86,854.3002083,3.7511,0.40528,1.722747396,0,1029.8,0.53322,544.3984884,329.6,51.283,229.9688542
2020-10-07,32.439,17.125,25.38182292,63.657,9.2965,32.02884375,44.289,21.856,31.15070833,855.83,853.1,854.294375,3.861,0,1.678040417,0,1042.3,0.6127,578.042246,321.17,27.49,159.2977292
2020-10-08,31.995,16.266,25.22483333,70.482,9.6329,29.87608854,43.922,21.13,30.85530208,856.74,853.9,855.1645833,4.5287,0,1.832495521,0,1041.9,0.58188,587.4519356,322.56,25.368,157.5444896
2020-10-09,30.823,17.033,24.92471875,41.403,13.379,22.78163542,43.813,21.286,30.47888542,857.53,854.71,855.8779167,3.6361,0.2131,1.921205,0,1056.8,0.57303,536.7683094,254.8,10.504,119.7073125
2020-10-10,30.715,13.591,23.89713542,29.173,9.7635,15.77307708,42.456,20.125,29.66434375,857.6,854.46,855.685,4.9483,0,2.345917604,0,1036.4,0.54671,586.2309578,265.18,22.733,105.7141875
2020-10-11,28.787,12.884,22.74885417,21.354,9.9773,14.44126354,41.098,19.565,28.27875,856.69,853.71,854.9703125,6.1467,0,2.47285625,0,1042.6,0.52015,586.2445364,335.02,23.938,111.4461146
